CrewID,FlightNumber,DutyStartTime,DutyEndTime,DutyType,Status
860,86,2024-05-20 21:23:00,2024-05-21 06:31:00,Standby Duty,Assigned
167,86,2024-05-20 21:23:00,2024-05-21 06:31:00,Flight Duty,Assigned
426,86,2024-05-20 21:23:00,2024-05-21 06:31:00,Flight Duty,Assigned
817,87,2024-06-25 16:25:00,2024-06-26 00:12:00,Standby Duty,Assigned
547,87,2024-06-25 16:25:00,2024-06-26 00:12:00,Flight Duty,Assigned
238,88,2024-07-26 17:51:00,2024-07-27 08:06:00,Flight Duty,Assigned
389,88,2024-07-26 17:51:00,2024-07-27 08:06:00,Flight Duty,Assigned
347,88,2024-07-26 17:51:00,2024-07-27 08:06:00,Flight Duty,Assigned
9,89,2024-08-22 10:11:00,2024-08-22 20:45:00,Rest,Assigned
203,89,2024-08-22 10:11:00,2024-08-22 20:45:00,Rest,Assigned
513,89,2024-08-22 10:11:00,2024-08-22 20:45:00,Flight Duty,Assigned
358,89,2024-08-22 10:11:00,2024-08-22 20:45:00,Rest,Assigned
721,89,2024-08-22 10:11:00,2024-08-22 20:45:00,Rest,Assigned
717,90,2024-06-02 01:53:00,2024-06-02 10:42:00,Standby Duty,Assigned
475,90,2024-06-02 01:53:00,2024-06-02 10:42:00,Flight Duty,Assigned
430,90,2024-06-02 01:53:00,2024-06-02 10:42:00,Standby Duty,Assigned
738,90,2024-06-02 01:53:00,2024-06-02 10:42:00,Standby Duty,Assigned
611,90,2024-06-02 01:53:00,2024-06-02 10:42:00,Standby Duty,Assigned
746,91,2024-06-30 17:42:00,2024-07-01 07:48:00,Standby Duty,Assigned
924,91,2024-06-30 17:42:00,2024-07-01 07:48:00,Flight Duty,Assigned
922,91,2024-06-30 17:42:00,2024-07-01 07:48:00,Flight Duty,Assigned
430,91,2024-06-30 17:42:00,2024-07-01 07:48:00,Rest,Assigned
15,92,2024-06-18 17:15:00,2024-06-19 01:10:00,Flight Duty,Assigned
346,92,2024-06-18 17:15:00,2024-06-19 01:10:00,Rest,Assigned
568,93,2024-11-02 07:21:00,2024-11-02 20:20:00,Standby Duty,Assigned
116,93,2024-11-02 07:21:00,2024-11-02 20:20:00,Standby Duty,Assigned
545,93,2024-11-02 07:21:00,2024-11-02 20:20:00,Rest,Assigned
798,94,2024-06-15 06:56:00,2024-06-15 21:19:00,Standby Duty,Assigned
1,94,2024-06-15 06:56:00,2024-06-15 21:19:00,Rest,Assigned
160,95,2024-05-03 11:58:00,2024-05-04 00:03:00,Standby Duty,Assigned
109,95,2024-05-03 11:58:00,2024-05-04 00:03:00,Rest,Assigned
903,95,2024-05-03 11:58:00,2024-05-04 00:03:00,Flight Duty,Assigned
741,95,2024-05-03 11:58:00,2024-05-04 00:03:00,Rest,Assigned
735,95,2024-05-03 11:58:00,2024-05-04 00:03:00,Flight Duty,Assigned
466,96,2024-10-22 17:16:00,2024-10-23 07:20:00,Flight Duty,Assigned
83,96,2024-10-22 17:16:00,2024-10-23 07:20:00,Standby Duty,Assigned
226,96,2024-10-22 17:16:00,2024-10-23 07:20:00,Rest,Assigned
412,97,2024-04-25 08:40:00,2024-04-25 15:40:00,Standby Duty,Assigned
5,97,2024-04-25 08:40:00,2024-04-25 15:40:00,Rest,Assigned
140,97,2024-04-25 08:40:00,2024-04-25 15:40:00,Rest,Assigned
168,97,2024-04-25 08:40:00,2024-04-25 15:40:00,Rest,Assigned
35,98,2024-09-17 01:19:00,2024-09-17 06:13:00,Standby Duty,Assigned
81,98,2024-09-17 01:19:00,2024-09-17 06:13:00,Flight Duty,Assigned
231,99,2024-04-07 04:24:00,2024-04-07 12:40:00,Rest,Assigned
754,99,2024-04-07 04:24:00,2024-04-07 12:40:00,Flight Duty,Assigned
690,99,2024-04-07 04:24:00,2024-04-07 12:40:00,Standby Duty,Assigned
565,99,2024-04-07 04:24:00,2024-04-07 12:40:00,Flight Duty,Assigned
338,99,2024-04-07 04:24:00,2024-04-07 12:40:00,Standby Duty,Assigned
524,99,2024-04-07 04:24:00,2024-04-07 12:40:00,Rest,Assigned
46,100,2024-01-25 03:23:00,2024-01-25 14:46:00,Standby Duty,Assigned
102,100,2024-01-25 03:23:00,2024-01-25 14:46:00,Flight Duty,Assigned
126,101,2023-12-31 22:56:00,2024-01-01 11:14:00,Flight Duty,Assigned
987,101,2023-12-31 22:56:00,2024-01-01 11:14:00,Rest,Assigned
432,101,2023-12-31 22:56:00,2024-01-01 11:14:00,Rest,Assigned
214,101,2023-12-31 22:56:00,2024-01-01 11:14:00,Flight Duty,Assigned
680,101,2023-12-31 22:56:00,2024-01-01 11:14:00,Standby Duty,Assigned
789,101,2023-12-31 22:56:00,2024-01-01 11:14:00,Flight Duty,Assigned
446,102,2024-02-17 13:11:00,2024-02-17 17:33:00,Flight Duty,Assigned
892,102,2024-02-17 13:11:00,2024-02-17 17:33:00,Flight Duty,Assigned
921,102,2024-02-17 13:11:00,2024-02-17 17:33:00,Rest,Assigned
640,103,2024-12-19 01:28:00,2024-12-19 13:04:00,Rest,Assigned
763,103,2024-12-19 01:28:00,2024-12-19 13:04:00,Standby Duty,Assigned
661,103,2024-12-19 01:28:00,2024-12-19 13:04:00,Standby Duty,Assigned
580,103,2024-12-19 01:28:00,2024-12-19 13:04:00,Standby Duty,Assigned
398,104,2024-10-18 15:30:00,2024-10-19 02:49:00,Rest,Assigned
497,104,2024-10-18 15:30:00,2024-10-19 02:49:00,Standby Duty,Assigned
993,104,2024-10-18 15:30:00,2024-10-19 02:49:00,Flight Duty,Assigned
881,104,2024-10-18 15:30:00,2024-10-19 02:49:00,Standby Duty,Assigned
686,104,2024-10-18 15:30:00,2024-10-19 02:49:00,Rest,Assigned
654,104,2024-10-18 15:30:00,2024-10-19 02:49:00,Standby Duty,Assigned
997,105,2024-01-23 19:08:00,2024-01-24 08:32:00,Rest,Assigned
725,105,2024-01-23 19:08:00,2024-01-24 08:32:00,Rest,Assigned
379,105,2024-01-23 19:08:00,2024-01-24 08:32:00,Standby Duty,Assigned
812,105,2024-01-23 19:08:00,2024-01-24 08:32:00,Flight Duty,Assigned
515,105,2024-01-23 19:08:00,2024-01-24 08:32:00,Standby Duty,Assigned
748,106,2024-06-03 22:59:00,2024-06-04 12:32:00,Standby Duty,Assigned
227,106,2024-06-03 22:59:00,2024-06-04 12:32:00,Flight Duty,Assigned
779,107,2024-08-12 13:51:00,2024-08-12 21:00:00,Flight Duty,Assigned
279,107,2024-08-12 13:51:00,2024-08-12 21:00:00,Flight Duty,Assigned
491,107,2024-08-12 13:51:00,2024-08-12 21:00:00,Flight Duty,Assigned
110,107,2024-08-12 13:51:00,2024-08-12 21:00:00,Flight Duty,Assigned
323,108,2024-08-11 17:19:00,2024-08-12 04:17:00,Flight Duty,Assigned
628,108,2024-08-11 17:19:00,2024-08-12 04:17:00,Standby Duty,Assigned
663,108,2024-08-11 17:19:00,2024-08-12 04:17:00,Rest,Assigned
619,108,2024-08-11 17:19:00,2024-08-12 04:17:00,Standby Duty,Assigned
425,108,2024-08-11 17:19:00,2024-08-12 04:17:00,Flight Duty,Assigned
82,108,2024-08-11 17:19:00,2024-08-12 04:17:00,Flight Duty,Assigned
434,109,2024-12-20 12:26:00,2024-12-20 23:22:00,Standby Duty,Assigned
579,109,2024-12-20 12:26:00,2024-12-20 23:22:00,Rest,Assigned
879,109,2024-12-20 12:26:00,2024-12-20 23:22:00,Rest,Assigned
323,109,2024-12-20 12:26:00,2024-12-20 23:22:00,Flight Duty,Assigned
455,109,2024-12-20 12:26:00,2024-12-20 23:22:00,Rest,Assigned
696,109,2024-12-20 12:26:00,2024-12-20 23:22:00,Standby Duty,Assigned
367,110,2024-06-16 03:28:00,2024-06-16 14:26:00,Standby Duty,Assigned
863,110,2024-06-16 03:28:00,2024-06-16 14:26:00,Rest,Assigned
674,110,2024-06-16 03:28:00,2024-06-16 14:26:00,Standby Duty,Assigned
981,110,2024-06-16 03:28:00,2024-06-16 14:26:00,Rest,Assigned
645,111,2024-12-14 10:33:00,2024-12-15 03:01:00,Flight Duty,Assigned
506,111,2024-12-14 10:33:00,2024-12-15 03:01:00,Rest,Assigned
517,112,2024-12-22 15:38:00,2024-12-22 21:31:00,Flight Duty,Assigned
759,112,2024-12-22 15:38:00,2024-12-22 21:31:00,Standby Duty,Assigned
88,113,2024-04-02 17:46:00,2024-04-03 03:39:00,Flight Duty,Assigned
245,113,2024-04-02 17:46:00,2024-04-03 03:39:00,Standby Duty,Assigned
854,114,2024-04-18 17:22:00,2024-04-19 05:01:00,Flight Duty,Assigned
390,114,2024-04-18 17:22:00,2024-04-19 05:01:00,Flight Duty,Assigned
311,114,2024-04-18 17:22:00,2024-04-19 05:01:00,Flight Duty,Assigned
600,114,2024-04-18 17:22:00,2024-04-19 05:01:00,Flight Duty,Assigned
404,114,2024-04-18 17:22:00,2024-04-19 05:01:00,Rest,Assigned
525,114,2024-04-18 17:22:00,2024-04-19 05:01:00,Standby Duty,Assigned
142,115,2024-01-17 16:01:00,2024-01-18 06:39:00,Flight Duty,Assigned
455,115,2024-01-17 16:01:00,2024-01-18 06:39:00,Standby Duty,Assigned
728,115,2024-01-17 16:01:00,2024-01-18 06:39:00,Standby Duty,Assigned
565,116,2024-04-14 10:30:00,2024-04-14 18:04:00,Standby Duty,Assigned
790,116,2024-04-14 10:30:00,2024-04-14 18:04:00,Flight Duty,Assigned
560,117,2024-11-05 13:38:00,2024-11-06 06:36:00,Flight Duty,Assigned
20,117,2024-11-05 13:38:00,2024-11-06 06:36:00,Standby Duty,Assigned
353,117,2024-11-05 13:38:00,2024-11-06 06:36:00,Standby Duty,Assigned
222,117,2024-11-05 13:38:00,2024-11-06 06:36:00,Flight Duty,Assigned
386,117,2024-11-05 13:38:00,2024-11-06 06:36:00,Rest,Assigned
110,117,2024-11-05 13:38:00,2024-11-06 06:36:00,Flight Duty,Assigned
395,118,2024-12-16 01:53:00,2024-12-16 11:43:00,Standby Duty,Assigned
611,118,2024-12-16 01:53:00,2024-12-16 11:43:00,Standby Duty,Assigned
570,118,2024-12-16 01:53:00,2024-12-16 11:43:00,Rest,Assigned
218,118,2024-12-16 01:53:00,2024-12-16 11:43:00,Flight Duty,Assigned
903,118,2024-12-16 01:53:00,2024-12-16 11:43:00,Flight Duty,Assigned
579,118,2024-12-16 01:53:00,2024-12-16 11:43:00,Standby Duty,Assigned
241,119,2024-12-16 09:40:00,2024-12-17 00:38:00,Flight Duty,Assigned
953,119,2024-12-16 09:40:00,2024-12-17 00:38:00,Rest,Assigned
536,119,2024-12-16 09:40:00,2024-12-17 00:38:00,Flight Duty,Assigned
648,119,2024-12-16 09:40:00,2024-12-17 00:38:00,Flight Duty,Assigned
644,120,2024-08-14 03:49:00,2024-08-14 10:56:00,Standby Duty,Assigned
414,120,2024-08-14 03:49:00,2024-08-14 10:56:00,Rest,Assigned
866,120,2024-08-14 03:49:00,2024-08-14 10:56:00,Standby Duty,Assigned
412,120,2024-08-14 03:49:00,2024-08-14 10:56:00,Rest,Assigned
931,120,2024-08-14 03:49:00,2024-08-14 10:56:00,Flight Duty,Assigned
124,120,2024-08-14 03:49:00,2024-08-14 10:56:00,Rest,Assigned
5,121,2024-11-30 12:03:00,2024-11-30 18:38:00,Standby Duty,Assigned
200,121,2024-11-30 12:03:00,2024-11-30 18:38:00,Rest,Assigned
829,122,2024-01-23 05:31:00,2024-01-23 15:43:00,Standby Duty,Assigned
16,122,2024-01-23 05:31:00,2024-01-23 15:43:00,Standby Duty,Assigned
846,122,2024-01-23 05:31:00,2024-01-23 15:43:00,Rest,Assigned
229,122,2024-01-23 05:31:00,2024-01-23 15:43:00,Flight Duty,Assigned
191,123,2024-10-27 01:10:00,2024-10-27 15:07:00,Standby Duty,Assigned
7,123,2024-10-27 01:10:00,2024-10-27 15:07:00,Rest,Assigned
803,123,2024-10-27 01:10:00,2024-10-27 15:07:00,Flight Duty,Assigned
729,124,2024-05-24 09:16:00,2024-05-24 17:39:00,Flight Duty,Assigned
836,124,2024-05-24 09:16:00,2024-05-24 17:39:00,Flight Duty,Assigned
419,124,2024-05-24 09:16:00,2024-05-24 17:39:00,Rest,Assigned
152,124,2024-05-24 09:16:00,2024-05-24 17:39:00,Flight Duty,Assigned
680,124,2024-05-24 09:16:00,2024-05-24 17:39:00,Rest,Assigned
223,125,2024-09-17 10:03:00,2024-09-17 21:30:00,Flight Duty,Assigned
391,125,2024-09-17 10:03:00,2024-09-17 21:30:00,Standby Duty,Assigned
281,125,2024-09-17 10:03:00,2024-09-17 21:30:00,Standby Duty,Assigned
924,125,2024-09-17 10:03:00,2024-09-17 21:30:00,Flight Duty,Assigned
878,125,2024-09-17 10:03:00,2024-09-17 21:30:00,Rest,Assigned
720,126,2024-05-10 20:47:00,2024-05-11 10:00:00,Rest,Assigned
362,126,2024-05-10 20:47:00,2024-05-11 10:00:00,Standby Duty,Assigned
253,126,2024-05-10 20:47:00,2024-05-11 10:00:00,Standby Duty,Assigned
352,126,2024-05-10 20:47:00,2024-05-11 10:00:00,Rest,Assigned
688,126,2024-05-10 20:47:00,2024-05-11 10:00:00,Flight Duty,Assigned
583,127,2024-12-19 01:09:00,2024-12-19 13:00:00,Flight Duty,Assigned
265,127,2024-12-19 01:09:00,2024-12-19 13:00:00,Flight Duty,Assigned
548,127,2024-12-19 01:09:00,2024-12-19 13:00:00,Rest,Assigned
559,127,2024-12-19 01:09:00,2024-12-19 13:00:00,Rest,Assigned
906,127,2024-12-19 01:09:00,2024-12-19 13:00:00,Standby Duty,Assigned
782,128,2024-09-05 22:27:00,2024-09-06 07:11:00,Flight Duty,Assigned
204,128,2024-09-05 22:27:00,2024-09-06 07:11:00,Flight Duty,Assigned
621,128,2024-09-05 22:27:00,2024-09-06 07:11:00,Flight Duty,Assigned
379,129,2024-01-11 22:01:00,2024-01-12 11:28:00,Rest,Assigned
669,129,2024-01-11 22:01:00,2024-01-12 11:28:00,Flight Duty,Assigned
33,129,2024-01-11 22:01:00,2024-01-12 11:28:00,Rest,Assigned
307,129,2024-01-11 22:01:00,2024-01-12 11:28:00,Standby Duty,Assigned
495,130,2024-01-08 06:44:00,2024-01-08 17:51:00,Standby Duty,Assigned
650,130,2024-01-08 06:44:00,2024-01-08 17:51:00,Standby Duty,Assigned
315,131,2024-05-31 13:11:00,2024-05-31 21:03:00,Standby Duty,Assigned
104,131,2024-05-31 13:11:00,2024-05-31 21:03:00,Rest,Assigned
598,131,2024-05-31 13:11:00,2024-05-31 21:03:00,Standby Duty,Assigned
29,131,2024-05-31 13:11:00,2024-05-31 21:03:00,Flight Duty,Assigned
857,132,2024-02-05 10:18:00,2024-02-05 15:09:00,Rest,Assigned
746,132,2024-02-05 10:18:00,2024-02-05 15:09:00,Standby Duty,Assigned
910,132,2024-02-05 10:18:00,2024-02-05 15:09:00,Flight Duty,Assigned
185,132,2024-02-05 10:18:00,2024-02-05 15:09:00,Standby Duty,Assigned
281,133,2024-06-13 23:39:00,2024-06-14 10:08:00,Standby Duty,Assigned
878,133,2024-06-13 23:39:00,2024-06-14 10:08:00,Flight Duty,Assigned
968,134,2024-02-04 09:05:00,2024-02-04 17:44:00,Flight Duty,Assigned
928,134,2024-02-04 09:05:00,2024-02-04 17:44:00,Rest,Assigned
449,134,2024-02-04 09:05:00,2024-02-04 17:44:00,Flight Duty,Assigned
610,134,2024-02-04 09:05:00,2024-02-04 17:44:00,Flight Duty,Assigned
953,134,2024-02-04 09:05:00,2024-02-04 17:44:00,Rest,Assigned
451,134,2024-02-04 09:05:00,2024-02-04 17:44:00,Flight Duty,Assigned
631,135,2024-10-02 05:54:00,2024-10-02 17:25:00,Flight Duty,Assigned
439,135,2024-10-02 05:54:00,2024-10-02 17:25:00,Standby Duty,Assigned
275,135,2024-10-02 05:54:00,2024-10-02 17:25:00,Rest,Assigned
359,136,2024-09-07 07:47:00,2024-09-07 17:36:00,Rest,Assigned
928,136,2024-09-07 07:47:00,2024-09-07 17:36:00,Rest,Assigned
779,136,2024-09-07 07:47:00,2024-09-07 17:36:00,Flight Duty,Assigned
586,136,2024-09-07 07:47:00,2024-09-07 17:36:00,Rest,Assigned
214,136,2024-09-07 07:47:00,2024-09-07 17:36:00,Standby Duty,Assigned
769,137,2024-08-05 18:30:00,2024-08-06 05:11:00,Rest,Assigned
45,137,2024-08-05 18:30:00,2024-08-06 05:11:00,Flight Duty,Assigned
348,137,2024-08-05 18:30:00,2024-08-06 05:11:00,Flight Duty,Assigned
402,137,2024-08-05 18:30:00,2024-08-06 05:11:00,Standby Duty,Assigned
829,137,2024-08-05 18:30:00,2024-08-06 05:11:00,Flight Duty,Assigned
344,137,2024-08-05 18:30:00,2024-08-06 05:11:00,Rest,Assigned
900,138,2024-05-28 02:14:00,2024-05-28 11:09:00,Rest,Assigned
952,138,2024-05-28 02:14:00,2024-05-28 11:09:00,Flight Duty,Assigned
55,138,2024-05-28 02:14:00,2024-05-28 11:09:00,Flight Duty,Assigned
402,138,2024-05-28 02:14:00,2024-05-28 11:09:00,Flight Duty,Assigned
302,139,2024-10-11 21:02:00,2024-10-12 10:12:00,Flight Duty,Assigned
46,139,2024-10-11 21:02:00,2024-10-12 10:12:00,Standby Duty,Assigned
251,139,2024-10-11 21:02:00,2024-10-12 10:12:00,Flight Duty,Assigned
914,140,2024-03-15 07:59:00,2024-03-15 18:21:00,Standby Duty,Assigned
771,140,2024-03-15 07:59:00,2024-03-15 18:21:00,Standby Duty,Assigned
178,141,2024-04-29 16:35:00,2024-04-30 01:35:00,Rest,Assigned
516,141,2024-04-29 16:35:00,2024-04-30 01:35:00,Rest,Assigned
124,141,2024-04-29 16:35:00,2024-04-30 01:35:00,Rest,Assigned
508,141,2024-04-29 16:35:00,2024-04-30 01:35:00,Standby Duty,Assigned
302,141,2024-04-29 16:35:00,2024-04-30 01:35:00,Flight Duty,Assigned
977,141,2024-04-29 16:35:00,2024-04-30 01:35:00,Flight Duty,Assigned
280,142,2024-01-17 13:22:00,2024-01-17 21:53:00,Rest,Assigned
447,142,2024-01-17 13:22:00,2024-01-17 21:53:00,Flight Duty,Assigned
746,142,2024-01-17 13:22:00,2024-01-17 21:53:00,Flight Duty,Assigned
303,142,2024-01-17 13:22:00,2024-01-17 21:53:00,Rest,Assigned
933,143,2024-09-07 19:16:00,2024-09-08 01:59:00,Standby Duty,Assigned
580,143,2024-09-07 19:16:00,2024-09-08 01:59:00,Standby Duty,Assigned
874,143,2024-09-07 19:16:00,2024-09-08 01:59:00,Standby Duty,Assigned
801,143,2024-09-07 19:16:00,2024-09-08 01:59:00,Flight Duty,Assigned
707,143,2024-09-07 19:16:00,2024-09-08 01:59:00,Rest,Assigned
190,143,2024-09-07 19:16:00,2024-09-08 01:59:00,Flight Duty,Assigned
475,144,2024-11-07 04:39:00,2024-11-07 19:32:00,Flight Duty,Assigned
25,144,2024-11-07 04:39:00,2024-11-07 19:32:00,Standby Duty,Assigned
853,144,2024-11-07 04:39:00,2024-11-07 19:32:00,Standby Duty,Assigned
994,144,2024-11-07 04:39:00,2024-11-07 19:32:00,Rest,Assigned
223,144,2024-11-07 04:39:00,2024-11-07 19:32:00,Flight Duty,Assigned
452,145,2024-03-12 14:07:00,2024-03-13 02:35:00,Flight Duty,Assigned
383,145,2024-03-12 14:07:00,2024-03-13 02:35:00,Flight Duty,Assigned
598,146,2024-05-29 04:48:00,2024-05-29 12:13:00,Standby Duty,Assigned
794,146,2024-05-29 04:48:00,2024-05-29 12:13:00,Rest,Assigned
715,146,2024-05-29 04:48:00,2024-05-29 12:13:00,Rest,Assigned
175,146,2024-05-29 04:48:00,2024-05-29 12:13:00,Standby Duty,Assigned
692,146,2024-05-29 04:48:00,2024-05-29 12:13:00,Rest,Assigned
692,147,2024-11-27 22:40:00,2024-11-28 04:49:00,Rest,Assigned
953,147,2024-11-27 22:40:00,2024-11-28 04:49:00,Rest,Assigned
511,148,2024-12-02 00:34:00,2024-12-02 11:21:00,Flight Duty,Assigned
643,148,2024-12-02 00:34:00,2024-12-02 11:21:00,Flight Duty,Assigned
878,148,2024-12-02 00:34:00,2024-12-02 11:21:00,Flight Duty,Assigned
994,148,2024-12-02 00:34:00,2024-12-02 11:21:00,Standby Duty,Assigned
706,149,2024-10-28 18:50:00,2024-10-29 05:53:00,Flight Duty,Assigned
767,149,2024-10-28 18:50:00,2024-10-29 05:53:00,Standby Duty,Assigned
682,149,2024-10-28 18:50:00,2024-10-29 05:53:00,Standby Duty,Assigned
436,150,2024-12-07 18:40:00,2024-12-08 11:28:00,Flight Duty,Assigned
109,150,2024-12-07 18:40:00,2024-12-08 11:28:00,Rest,Assigned
132,150,2024-12-07 18:40:00,2024-12-08 11:28:00,Rest,Assigned
627,150,2024-12-07 18:40:00,2024-12-08 11:28:00,Standby Duty,Assigned
519,151,2024-08-24 21:12:00,2024-08-25 06:38:00,Rest,Assigned
847,151,2024-08-24 21:12:00,2024-08-25 06:38:00,Standby Duty,Assigned
874,151,2024-08-24 21:12:00,2024-08-25 06:38:00,Standby Duty,Assigned
257,152,2024-03-01 13:39:00,2024-03-01 21:48:00,Flight Duty,Assigned
141,152,2024-03-01 13:39:00,2024-03-01 21:48:00,Rest,Assigned
702,152,2024-03-01 13:39:00,2024-03-01 21:48:00,Standby Duty,Assigned
749,152,2024-03-01 13:39:00,2024-03-01 21:48:00,Flight Duty,Assigned
744,152,2024-03-01 13:39:00,2024-03-01 21:48:00,Flight Duty,Assigned
707,153,2024-05-27 08:32:00,2024-05-27 22:18:00,Standby Duty,Assigned
28,153,2024-05-27 08:32:00,2024-05-27 22:18:00,Rest,Assigned
58,153,2024-05-27 08:32:00,2024-05-27 22:18:00,Rest,Assigned
759,153,2024-05-27 08:32:00,2024-05-27 22:18:00,Flight Duty,Assigned
255,154,2024-04-08 00:37:00,2024-04-08 09:37:00,Rest,Assigned
151,154,2024-04-08 00:37:00,2024-04-08 09:37:00,Rest,Assigned
108,154,2024-04-08 00:37:00,2024-04-08 09:37:00,Rest,Assigned
562,154,2024-04-08 00:37:00,2024-04-08 09:37:00,Flight Duty,Assigned
272,155,2024-05-26 04:09:00,2024-05-26 15:36:00,Rest,Assigned
344,155,2024-05-26 04:09:00,2024-05-26 15:36:00,Rest,Assigned
12,155,2024-05-26 04:09:00,2024-05-26 15:36:00,Flight Duty,Assigned
540,155,2024-05-26 04:09:00,2024-05-26 15:36:00,Rest,Assigned
673,155,2024-05-26 04:09:00,2024-05-26 15:36:00,Rest,Assigned
519,155,2024-05-26 04:09:00,2024-05-26 15:36:00,Rest,Assigned
438,156,2024-10-11 22:03:00,2024-10-12 07:11:00,Flight Duty,Assigned
320,156,2024-10-11 22:03:00,2024-10-12 07:11:00,Standby Duty,Assigned
466,156,2024-10-11 22:03:00,2024-10-12 07:11:00,Standby Duty,Assigned
848,156,2024-10-11 22:03:00,2024-10-12 07:11:00,Flight Duty,Assigned
550,156,2024-10-11 22:03:00,2024-10-12 07:11:00,Flight Duty,Assigned
219,156,2024-10-11 22:03:00,2024-10-12 07:11:00,Flight Duty,Assigned
228,157,2024-05-09 23:22:00,2024-05-10 11:58:00,Rest,Assigned
423,157,2024-05-09 23:22:00,2024-05-10 11:58:00,Rest,Assigned
635,157,2024-05-09 23:22:00,2024-05-10 11:58:00,Flight Duty,Assigned
70,157,2024-05-09 23:22:00,2024-05-10 11:58:00,Standby Duty,Assigned
458,157,2024-05-09 23:22:00,2024-05-10 11:58:00,Standby Duty,Assigned
533,157,2024-05-09 23:22:00,2024-05-10 11:58:00,Flight Duty,Assigned
426,158,2024-01-07 01:03:00,2024-01-07 10:24:00,Standby Duty,Assigned
526,158,2024-01-07 01:03:00,2024-01-07 10:24:00,Standby Duty,Assigned
979,159,2024-04-30 18:16:00,2024-04-30 23:45:00,Rest,Assigned
51,159,2024-04-30 18:16:00,2024-04-30 23:45:00,Rest,Assigned
669,159,2024-04-30 18:16:00,2024-04-30 23:45:00,Standby Duty,Assigned
558,159,2024-04-30 18:16:00,2024-04-30 23:45:00,Standby Duty,Assigned
500,160,2024-10-22 01:35:00,2024-10-22 08:33:00,Flight Duty,Assigned
644,160,2024-10-22 01:35:00,2024-10-22 08:33:00,Flight Duty,Assigned
894,161,2024-08-15 22:06:00,2024-08-16 06:04:00,Flight Duty,Assigned
623,161,2024-08-15 22:06:00,2024-08-16 06:04:00,Standby Duty,Assigned
233,162,2024-01-06 20:29:00,2024-01-07 09:27:00,Rest,Assigned
331,162,2024-01-06 20:29:00,2024-01-07 09:27:00,Flight Duty,Assigned
400,162,2024-01-06 20:29:00,2024-01-07 09:27:00,Standby Duty,Assigned
489,163,2024-05-23 14:03:00,2024-05-23 20:29:00,Rest,Assigned
376,163,2024-05-23 14:03:00,2024-05-23 20:29:00,Rest,Assigned
837,163,2024-05-23 14:03:00,2024-05-23 20:29:00,Standby Duty,Assigned
880,163,2024-05-23 14:03:00,2024-05-23 20:29:00,Flight Duty,Assigned
456,164,2024-05-08 03:48:00,2024-05-08 13:40:00,Rest,Assigned
582,164,2024-05-08 03:48:00,2024-05-08 13:40:00,Rest,Assigned
550,164,2024-05-08 03:48:00,2024-05-08 13:40:00,Flight Duty,Assigned
646,164,2024-05-08 03:48:00,2024-05-08 13:40:00,Standby Duty,Assigned
350,165,2024-04-03 08:00:00,2024-04-03 16:31:00,Flight Duty,Assigned
834,165,2024-04-03 08:00:00,2024-04-03 16:31:00,Standby Duty,Assigned
374,165,2024-04-03 08:00:00,2024-04-03 16:31:00,Standby Duty,Assigned
507,165,2024-04-03 08:00:00,2024-04-03 16:31:00,Rest,Assigned
899,165,2024-04-03 08:00:00,2024-04-03 16:31:00,Rest,Assigned
692,165,2024-04-03 08:00:00,2024-04-03 16:31:00,Rest,Assigned
942,166,2024-11-15 22:19:00,2024-11-16 04:10:00,Flight Duty,Assigned
812,166,2024-11-15 22:19:00,2024-11-16 04:10:00,Standby Duty,Assigned
443,167,2024-01-31 15:24:00,2024-02-01 05:22:00,Flight Duty,Assigned
123,167,2024-01-31 15:24:00,2024-02-01 05:22:00,Rest,Assigned
87,167,2024-01-31 15:24:00,2024-02-01 05:22:00,Flight Duty,Assigned
474,167,2024-01-31 15:24:00,2024-02-01 05:22:00,Standby Duty,Assigned
54,167,2024-01-31 15:24:00,2024-02-01 05:22:00,Rest,Assigned
482,167,2024-01-31 15:24:00,2024-02-01 05:22:00,Rest,Assigned
513,168,2024-01-18 23:50:00,2024-01-19 10:09:00,Rest,Assigned
779,168,2024-01-18 23:50:00,2024-01-19 10:09:00,Flight Duty,Assigned
759,168,2024-01-18 23:50:00,2024-01-19 10:09:00,Standby Duty,Assigned
486,168,2024-01-18 23:50:00,2024-01-19 10:09:00,Standby Duty,Assigned
620,169,2024-07-17 17:13:00,2024-07-18 01:27:00,Standby Duty,Assigned
43,169,2024-07-17 17:13:00,2024-07-18 01:27:00,Rest,Assigned
